ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
1084,Dangerous,Forced Waiver of Moral and Attribution Rights,EN,"moral rights waiver, attribution waiver, no credit, disclaim authorship, anonymize work",15,Medium,Strips creators of attribution and the right to object to mutilation of their work.,Preserve attribution and integrity rights where law allows.,"Your work can be altered, miscredited, or used against your reputation."
1085,Dangerous,Forced Waiver of Moral and Attribution Rights,FR,"renonciation forcée aux droits moraux et de paternité, absence de crédit",15,Medium,Prive les créateurs de la paternité et du droit de s'opposer à la dénaturation de leur œuvre.,Préserver les droits de paternité et d'intégrité là où la loi le permet.,"Votre œuvre peut être altérée, mal créditée ou utilisée contre votre réputation."
1086,Dangerous,Forced Waiver of Moral and Attribution Rights,ID,"pelepasan paksa hak moral dan atribusi, tanpa kredit, sangkal kepengarangan",15,Medium,Mencabut hak atribusi pencipta dan hak menolak perusakan karyanya.,Pertahankan hak atribusi dan integritas di mana hukum mengizinkan.,"Karya Anda dapat diubah, salah dikreditkan, atau digunakan melawan reputasi Anda."
1087,Dangerous,Unilateral Renewal Denial,EN,"renewal denial, deny renewal, no renewal rights, arbitrary non-renewal, refuse extension",15,Medium,Lets one party deny renewal arbitrarily after you have invested heavily.,Provide objective renewal criteria and a fair right to renew on performance.,Years of investment can be wiped out by an arbitrary refusal to renew.
1088,Dangerous,Unilateral Renewal Denial,FR,"refus unilatéral de renouvellement, non-renouvellement arbitraire",15,Medium,Permet à une partie de refuser le renouvellement arbitrairement après de lourds investissements.,Prévoir des critères objectifs et un droit équitable au renouvellement selon la performance.,Des années d'investissement peuvent être anéanties par un refus arbitraire de renouveler.
1089,Dangerous,Unilateral Renewal Denial,ID,"penolakan perpanjangan sepihak, tolak pembaruan, tanpa hak perpanjangan, non-perpanjangan sewenang-wenang",15,Medium,Mengizinkan satu pihak menolak perpanjangan secara sewenang-wenang setelah Anda banyak berinvestasi.,Sediakan kriteria perpanjangan objektif dan hak yang adil untuk memperpanjang atas kinerja.,Investasi bertahun-tahun dapat hilang akibat penolakan perpanjangan yang sewenang-wenang.
1090,Dangerous,Excessive Minimum Spend Commitment,EN,"minimum spend, committed spend, shortfall penalty, take-or-pay services, minimum revenue",20,High,Locks you into a large minimum spend with penalties if you under-consume.,Right-size the minimum and allow rollover or downward flexibility.,You pay for services far beyond what you actually use or need.
1091,Dangerous,Excessive Minimum Spend Commitment,FR,"engagement de dépense minimale excessive, pénalité de manque à dépenser",20,High,Vous enferme dans une dépense minimale importante avec pénalités en cas de sous-consommation.,Calibrer le minimum et autoriser le report ou une flexibilité à la baisse.,Vous payez des services bien au-delà de ce que vous utilisez réellement.
1092,Dangerous,Excessive Minimum Spend Commitment,ID,"komitmen belanja minimum berlebihan, penalti kekurangan, minimum pendapatan",20,High,Mengunci Anda pada belanja minimum besar dengan penalti jika konsumsi kurang.,Sesuaikan minimum dan izinkan pengalihan atau fleksibilitas turun.,Anda membayar layanan jauh melebihi yang sebenarnya Anda gunakan atau butuhkan.
1093,Dangerous,Unilateral IP Ownership of Feedback,EN,"feedback ownership, ideas assignment, suggestions become theirs, free feedback license",15,Medium,Claims ownership of any feedback or ideas you ever share with the vendor.,"Grant only a limited license to use feedback, retaining your ownership.",Your valuable ideas are captured for free simply by giving feedback.
1094,Dangerous,Unilateral IP Ownership of Feedback,FR,"propriété unilatérale de la PI sur les retours, cession des idées",15,Medium,Revendique la propriété de tout retour ou idée que vous partagez avec le fournisseur.,"N'accorder qu'une licence limitée d'usage des retours, en conservant la propriété.",Vos idées de valeur sont captées gratuitement par le simple fait de donner un retour.
1095,Dangerous,Unilateral IP Ownership of Feedback,ID,"kepemilikan HKI sepihak atas umpan balik, pengalihan ide, saran menjadi milik mereka",15,Medium,Mengklaim kepemilikan atas umpan balik atau ide apa pun yang pernah Anda bagikan ke vendor.,"Beri hanya lisensi terbatas untuk menggunakan umpan balik, dengan mempertahankan kepemilikan Anda.",Ide berharga Anda direbut gratis hanya dengan memberikan umpan balik.
1096,Dangerous,Mandatory Continuous Personal Guarantee Replenishment,EN,"guarantee replenishment, top-up guarantee, refresh personal guarantee, maintain guarantee level",20,High,Requires the guarantor to keep topping up the guarantee as exposure grows.,Cap the guarantee at a fixed amount that cannot be unilaterally increased.,Personal exposure ratchets upward without limit as the debt grows.
1097,Dangerous,Mandatory Continuous Personal Guarantee Replenishment,FR,"réapprovisionnement continu de la garantie personnelle, maintien du niveau de garantie",20,High,Exige que le garant complète continuellement la garantie à mesure que l'exposition croît.,Plafonner la garantie à un montant fixe non augmentable unilatéralement.,L'exposition personnelle augmente sans limite à mesure que la dette croît.
1098,Dangerous,Mandatory Continuous Personal Guarantee Replenishment,ID,"wajib pengisian ulang jaminan pribadi berkelanjutan, jaga tingkat jaminan, perbarui jaminan",20,High,Mengharuskan penjamin terus menambah jaminan seiring bertambahnya paparan.,Batasi jaminan pada jumlah tetap yang tak dapat dinaikkan secara sepihak.,Paparan pribadi terus naik tanpa batas seiring bertambahnya utang.
1099,Dangerous,Automatic Escalation of Penalties,EN,"escalating penalties, ratcheting fines, repeat breach multiplier, compounding penalty",20,High,Multiplies penalties automatically for each repeat issue regardless of severity.,Cap cumulative penalties and require proportionality to actual harm.,"Minor repeated issues compound into ruinous, disproportionate liability."
1100,Dangerous,Automatic Escalation of Penalties,FR,"escalade automatique des pénalités, amendes croissantes, multiplicateur de récidive",20,High,"Multiplie automatiquement les pénalités à chaque récidive, quelle qu'en soit la gravité.",Plafonner les pénalités cumulées et exiger une proportionnalité au préjudice réel.,Des incidents mineurs répétés se cumulent en une responsabilité ruineuse et disproportionnée.
1101,Dangerous,Automatic Escalation of Penalties,ID,"eskalasi penalti otomatis, denda meningkat, pengganda pelanggaran berulang, penalti majemuk",20,High,Melipatgandakan penalti otomatis untuk setiap masalah berulang tanpa memandang tingkat keparahan.,Batasi penalti kumulatif dan wajibkan proporsionalitas dengan kerugian nyata.,Masalah kecil yang berulang menumpuk menjadi tanggung jawab yang menghancurkan dan tak proporsional.
1102,Dangerous,Unilateral Definition of Confidential Carve-Outs,EN,"confidential carve-outs, unilateral exceptions, redefine confidential, narrow protection",15,Medium,Lets one party unilaterally decide what counts as non-confidential to escape duties.,Define confidentiality and its exceptions objectively and mutually.,Protections evaporate as the other side relabels your secrets as public.
1103,Dangerous,Unilateral Definition of Confidential Carve-Outs,FR,"définition unilatérale des exceptions de confidentialité, exceptions arbitraires",15,Medium,Permet à une partie de décider unilatéralement ce qui est non confidentiel pour échapper à ses obligations.,Définir la confidentialité et ses exceptions de façon objective et mutuelle.,Les protections s'évaporent quand l'autre partie requalifie vos secrets en public.
1104,Dangerous,Unilateral Definition of Confidential Carve-Outs,ID,"definisi pengecualian rahasia sepihak, pengecualian sewenang-wenang, persempit perlindungan",15,Medium,Mengizinkan satu pihak memutuskan sepihak apa yang dianggap tidak rahasia untuk menghindari kewajiban.,Definisikan kerahasiaan dan pengecualiannya secara objektif dan bersama.,Perlindungan menguap saat pihak lawan melabeli ulang rahasia Anda sebagai publik.
1105,Dangerous,Forced Arbitration with Vendor-Picked Arbitrator,EN,"vendor-picked arbitrator, biased arbitrator, one-sided arbitrator selection, captive arbitrator",20,High,"Lets one party choose the arbitrator, destroying neutrality of the process.",Use a neutral appointing body and a mutually agreed selection process.,Disputes are decided by a tribunal effectively chosen by your opponent.
1106,Dangerous,Forced Arbitration with Vendor-Picked Arbitrator,FR,"arbitre choisi par le fournisseur, sélection partiale de l'arbitre",20,High,"Permet à une partie de choisir l'arbitre, détruisant la neutralité de la procédure.",Recourir à un organisme de nomination neutre et à une sélection convenue mutuellement.,Les litiges sont tranchés par un tribunal en fait choisi par votre adversaire.
1107,Dangerous,Forced Arbitration with Vendor-Picked Arbitrator,ID,"arbiter dipilih vendor, arbiter bias, pemilihan arbiter sepihak, arbiter terkurung",20,High,"Mengizinkan satu pihak memilih arbiter, menghancurkan netralitas proses.",Gunakan badan penunjuk yang netral dan proses pemilihan yang disepakati bersama.,Sengketa diputuskan oleh majelis yang praktis dipilih oleh lawan Anda.
1108,Dangerous,Indefinite Standstill on Legal Action,EN,"standstill, no legal action, waive right to sue temporarily, indefinite tolling block",20,High,Bars you from taking legal action for an open-ended standstill period.,"Limit any standstill to a short, defined period that preserves your claims.",Your right to enforce can lapse while you are forbidden from acting.
1109,Dangerous,Indefinite Standstill on Legal Action,FR,"statu quo indéfini sur les actions en justice, interdiction d'agir",20,High,Vous interdit toute action en justice pendant une période de statu quo indéterminée.,Limiter tout statu quo à une courte période définie préservant vos droits.,Votre droit d'agir peut s'éteindre pendant qu'il vous est interdit d'agir.
1110,Dangerous,Indefinite Standstill on Legal Action,ID,"standstill tak terbatas atas tindakan hukum, larangan menggugat, blokir tenggat tak terbatas",20,High,Melarang Anda mengambil tindakan hukum selama masa standstill yang tak terbatas.,Batasi standstill apa pun pada periode singkat tertentu yang mempertahankan klaim Anda.,Hak Anda untuk menegakkan bisa kedaluwarsa selama Anda dilarang bertindak.
1111,Dangerous,Unilateral Allocation of Tax Liability,EN,"tax allocation, shift tax liability, bear all taxes, unilateral tax assignment",15,Medium,Assigns all current and future tax liabilities to one party regardless of cause.,"Allocate taxes to the party legally responsible, with change-in-law sharing.",Unexpected tax assessments land entirely on you without recourse.
1112,Dangerous,Unilateral Allocation of Tax Liability,FR,"allocation unilatérale de la charge fiscale, transfert de toutes les taxes",15,Medium,"Attribue à une partie toutes les charges fiscales présentes et futures, sans égard à la cause.","Attribuer les taxes à la partie légalement responsable, avec partage en cas de changement de loi.","Des redressements fiscaux inattendus reposent entièrement sur vous, sans recours."
