ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
549,Dangerous,Unlimited Partnership Debt Liability,ID,"tanggung jawab utang kemitraan tidak terbatas, kewajiban pribadi utang",25,Critical,Menyebabkan semua mitra bertanggung jawab secara pribadi dan tidak terbatas atas utang yang dibuat oleh mitra lain tanpa persetujuan.,"Batasi tanggung jawab pada kontribusi modal mitra, atau wajibkan persetujuan bersama untuk utang di atas ambang batas.",Peminjaman tanpa izin oleh satu mitra dapat menyebabkan kebangkrutan pribadi bagi semua mitra lainnya.
550,Dangerous,Unlimited Price Matching,EN,"price matching, match competitor, price beat option",20,High,Forces the supplier to match any competitor's price or allow the buyer to terminate the contract.,"Restrict price matching to identical quantities and delivery terms, with a minimum margin floor.",Supplier is forced to sell at a loss or lose a key long-term contract.
551,Dangerous,Unlimited Price Matching,FR,"alignement prix obligatoire, alignement concurrent, baisse prix forcée",20,High,Force le fournisseur à s'aligner sur les prix des concurrents sous peine de résiliation.,Restreindre l'alignement aux volumes identiques et inclure une marge plancher.,Le fournisseur est contraint de vendre à perte ou de perdre le client.
552,Dangerous,Unlimited Price Matching,ID,"penyesuaian harga tanpa batas, samakan harga pesaing",20,High,Memaksa pemasok untuk menyamakan harga pesaing atau membiarkan pembeli memutuskan kontrak.,"Batasi pencocokan harga pada jumlah dan ketentuan pengiriman yang identik, dengan batas margin minimum.",Pemasok terpaksa menjual rugi atau kehilangan kontrak jangka panjang utama.
553,Dangerous,Unlimited Support Period,EN,"indefinite support, forever, unlimited help",20,High,Requiring a party to provide assistance for the lifetime of a product.,Define a specific end date or introduce a price schedule for extensions.,Provider faces growing costs to support obsolete software.
554,Dangerous,Unlimited Support Period,FR,"support illimité, indéfini, aide à vie",20,High,Obligation de fournir une assistance pendant toute la vie du produit.,Définir une date de fin ou un barème de prix pour les extensions.,Hausse des coûts pour supporter des logiciels obsolètes.
555,Dangerous,Unlimited Support Period,ID,"dukungan tanpa batas, selamanya, bantuan tak terbatas",20,High,Mengharuskan pihak memberikan bantuan selama masa pakai produk.,Tentukan tanggal akhir atau jadwal harga untuk perpanjangan.,Penyedia menghadapi biaya besar untuk mendukung perangkat lunak usang.
556,Dangerous,Unlimited Third Party Claims,EN,"toutes réclamations de tiers, toute cause, sans égard à la faute",25,Critical,Accepter de payer pour toute réclamation portée par n'importe qui.,Limiter l'indemnité aux réclamations liées à votre manquement spécifique.,Exposition à des procès n'ayant rien à voir avec votre performance.
557,Dangerous,Unlimited Third Party Claims,FR,"toutes réclamations de tiers, toute cause, sans égard à la faute",25,Critical,Accepter de payer pour toute réclamation portée par n'importe qui.,Limiter l'indemnité aux réclamations liées à votre manquement spécifique.,Exposition à des procès n'ayant rien à voir avec votre performance.
558,Dangerous,Unlimited Third Party Claims,ID,"toutes réclamations de tiers, toute cause, sans égard à la faute",25,Critical,Accepter de payer pour toute réclamation portée par n'importe qui.,Limiter l'indemnité aux réclamations liées à votre manquement spécifique.,Exposition à des procès n'ayant rien à voir avec votre performance.
559,Dangerous,Unlimited Training Hours,EN,"training, unlimited, as requested, no fee",15,Medium,Forcing the provider to teach staff for free for an unlimited time.,Cap free training at a specific number of hours; charge for extra.,Provider staff treated as free labor for internal onboarding.
560,Dangerous,Unlimited Training Hours,FR,"formation, illimitée, sur demande, sans frais",15,Medium,Forcer le fournisseur à former le personnel gratuitement sans limite.,Plafonner la formation gratuite et facturer le surplus.,Le personnel du fournisseur traité comme main-d'œuvre gratuite.
561,Dangerous,Unlimited Training Hours,ID,"pelatihan, tanpa batas, sesuai permintaan, tanpa biaya",15,Medium,Memaksa penyedia mengajar staf gratis untuk waktu tidak terbatas.,Batasi jam pelatihan gratis; kenakan biaya untuk waktu tambahan.,Staf penyedia diperlakukan sebagai tenaga kerja gratis.
562,Dangerous,Unlimited Warranty Obligations,EN,"warranty, guarantee, fitness for purpose, defect, unlimited",25,Critical,Lack of time or scope limits on fixing hardware or software defects.,"Limit warranty to a specific period (e.g., 12-24 months) and against documented specifications.",Unpredictable long-term maintenance costs and liability for issues outside the original scope.
563,Dangerous,Unlimited Warranty Obligations,FR,"garantie, garantie, conformité à l'usage, défaut, illimité",25,Critical,Absence de limites de temps ou de portée pour la réparation des défauts matériels ou logiciels.,Limiter la garantie à une période spécifique (par exemple 12-24 mois) et conforme aux spécifications documentées.,Coûts de maintenance à long terme imprévisibles et responsabilité pour des problèmes hors du champ d'application initial.
564,Dangerous,Unlimited Warranty Obligations,ID,"garansi, jaminan, kesesuaian tujuan, cacat, tanpa batas",25,Critical,Tidak adanya batas waktu atau ruang lingkup untuk perbaikan cacat perangkat keras atau perangkat lunak.,Batasi garansi pada periode tertentu (misalnya 12-24 bulan) dan terhadap spesifikasi yang didokumentasikan.,Biaya pemeliharaan jangka panjang yang tidak terduga dan tanggung jawab atas masalah di luar ruang lingkup awal.
565,Dangerous,Unrelated Asset Seizure,EN,"seize assets, unrelated security, right of offset, general lien",25,Critical,Grants the lender the right to seize or place a lien on assets unrelated to the loan security.,Restrict security and recourse strictly to the designated collateral listed in the agreement.,"Unrelated corporate assets can be seized, blocking other business operations."
566,Dangerous,Unrelated Asset Seizure,FR,"saisie actifs non liés, sûreté non liée, droit de compensation général",25,Critical,Accorde au prêteur le droit de saisir ou de mettre un privilège sur des actifs non liés au prêt.,Limiter la garantie et les recours strictement au collatéral désigné dans l'accord.,"Des actifs d'entreprise non liés peuvent être saisis, bloquant les autres activités."
567,Dangerous,Unrelated Asset Seizure,ID,"penyitaan aset tidak terkait, jaminan non-terkait, hak offset umum",25,Critical,Memberikan hak kepada pemberi pinjaman untuk menyita atau memasang hak gadai atas aset yang tidak terkait dengan jaminan pinjaman.,Batasi keamanan dan klaim secara ketat pada jaminan yang ditentukan dalam perjanjian.,"Aset korporasi yang tidak terkait dapat disita, menghentikan operasi bisnis lainnya."
568,Dangerous,Vague Jurisdiction,EN,"vague jurisdiction, laws of any country, to be decided later, floating jurisdiction",15,Medium,Leads to expensive and inconvenient legal battles in foreign courts.,Specify a fixed and neutral jurisdiction for dispute resolution.,Leads to expensive and inconvenient legal battles in foreign courts.
569,Dangerous,Vague Jurisdiction,FR,"juridiction vague, lois de tout pays, à décider ultérieurement",15,Medium,Entraîne des batailles juridiques coûteuses dans des tribunaux étrangers.,Spécifier une juridiction fixe et neutre pour le règlement des différends.,Leads to expensive and inconvenient legal battles in foreign courts.
570,Dangerous,Vague Jurisdiction,ID,"hukum negara manapun, yurisdiksi yang ditentukan kemudian, yurisdiksi tidak jelas",15,Medium,Anda mungkin harus bersidang di luar negeri dengan biaya mahal.,Tentukan yurisdiksi yang tetap (misal: PN Jakarta Selatan).,Leads to expensive and inconvenient legal battles in foreign courts.
571,Dangerous,Waiver of Confession Challenge,EN,"confession of judgment, waive challenge, waive defense, cognovit note",25,Critical,Requires the borrower to waive all rights to challenge a confession of judgment in court.,Prohibit confession of judgment clauses entirely; require standard judicial process.,"Lender can seize borrower assets immediately without a trial, preventing defense."
572,Dangerous,Waiver of Confession Challenge,FR,"renonciation contestation jugement, confession de jugement, abandon recours",25,Critical,Exige que l'emprunteur renonce à tout droit de contester une confession de jugement devant le tribunal.,Interdire totalement les clauses de confession de jugement; exiger une procédure judiciaire standard.,Le prêteur peut saisir immédiatement les actifs de l'emprunteur sans procès.
573,Dangerous,Waiver of Confession Challenge,ID,"pelepasan tantangan pengakuan hukum, pelepasan hak bantah keputusan",25,Critical,Mengharuskan peminjam melepaskan semua hak untuk menyanggah pengakuan keputusan hukum di pengadilan.,Larang klausul pengakuan keputusan hukum sepenuhnya; wajibkan proses peradilan standar.,"Pemberi pinjaman dapat menyita aset peminjam segera tanpa persidangan, mencegah pembelaan diri."
574,Dangerous,Waiver of Consequential Damages (One-Sided),EN,"consequential, incidental, indirect, only for party B",20,High,Only one party is protected from 'lost profits' or 'indirect' claims.,Ensure the waiver of consequential damages is mutual for both parties.,Being liable for millions in lost profits while the other party is capped.
575,Dangerous,Waiver of Consequential Damages (One-Sided),FR,"dommages indirects, accessoires, seulement pour la partie B",20,High,Une seule partie est protégée contre les pertes de profit ou indirectes.,S'assurer que la renonciation aux dommages indirects est mutuelle.,Être responsable de millions de profits perdus alors que l'autre est protégé.
576,Dangerous,Waiver of Consequential Damages (One-Sided),ID,"konsekuensial, insidental, tidak langsung, hanya untuk pihak B",20,High,Hanya satu pihak yang terlindungi dari klaim 'kehilangan laba' atau 'tidak langsung'.,Pastikan pelepasan ganti rugi konsekuensial bersifat timbal balik bagi kedua belah pihak.,Bertanggung jawab atas jutaan kerugian laba sementara pihak lain dibatasi.
577,Dangerous,Waiver of Default Notice,EN,"waive default notice, no grace period, instant default, waive notice",20,High,Allows the lender to declare a default and begin foreclosure without notifying the borrower first.,Require at least a 10-15 day written notice and cure period before declaring a default.,Instant foreclosure actions without the opportunity to cure minor administrative payment errors.
578,Dangerous,Waiver of Default Notice,FR,"renonciation avis de défaut, sans préavis défaut, défaut immédiat",20,High,Permet au prêteur de déclarer un défaut et de lancer les saisies sans en informer l'emprunteur.,Exiger un préavis écrit d'au moins 10-15 jours et un délai de grâce avant de déclarer le défaut.,Saisies immédiates sans possibilité de corriger des erreurs de paiement administratives.
579,Dangerous,Waiver of Default Notice,ID,"pelepasan pemberitahuan default, tanpa masa tenggang, default instan",20,High,Mengizinkan pemberi pinjaman mengumumkan gagal bayar dan memulai penyitaan tanpa memberi tahu peminjam terlebih dahulu.,Wajibkan setidaknya pemberitahuan tertulis 10-15 hari dan periode perbaikan sebelum menyatakan gagal bayar.,Tindakan penyitaan instan tanpa kesempatan untuk memperbaiki kesalahan pembayaran administratif kecil.
580,Dangerous,Waiver of Jury Trial,EN,"waive jury trial, bench trial, judge only",15,Medium,Gives up the right to have a case heard by a jury of peers.,Evaluate if a bench trial is truly beneficial for your specific industry.,Potential bias or lack of diverse perspective in high-stakes litigation.
