ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
1177,Dangerous,Unilateral Vessel Substitution,EN,"vessel substitution, change ship, substitute carrier, reroute, swap vessel",15,Medium,"Lets the carrier substitute vessels and routes, affecting transit time and risk.",Require comparable substitution and consent for material route changes.,Delivery timelines and cargo risk change without your agreement.
1178,Dangerous,Unilateral Vessel Substitution,FR,"substitution unilatérale de navire, changement de transporteur, déroutement",15,Medium,"Permet au transporteur de substituer navires et routes, affectant délai et risque.",Exiger une substitution comparable et un accord pour les changements de route majeurs.,Les délais de livraison et le risque cargo changent sans votre accord.
1179,Dangerous,Unilateral Vessel Substitution,ID,"penggantian kapal sepihak, ganti kapal, alihkan rute, tukar kapal",15,Medium,"Mengizinkan pengangkut mengganti kapal dan rute, memengaruhi waktu transit dan risiko.",Wajibkan penggantian yang sebanding dan persetujuan untuk perubahan rute yang material.,Jadwal pengiriman dan risiko kargo berubah tanpa persetujuan Anda.
1180,Dangerous,Deactivation Without Cause,EN,"deactivation, account termination, no cause, platform ban, remove worker no appeal",20,High,Lets the platform deactivate a worker permanently with no cause or appeal.,"Require stated reasons, notice, and an appeal process before deactivation.",A worker's entire income source can be cut off arbitrarily overnight.
1181,Dangerous,Deactivation Without Cause,FR,"désactivation sans motif, bannissement de la plateforme, sans recours",20,High,Permet à la plateforme de désactiver un travailleur définitivement sans motif ni recours.,"Exiger des motifs énoncés, un préavis et une procédure d'appel avant désactivation.",Toute la source de revenu d'un travailleur peut être coupée arbitrairement.
1182,Dangerous,Deactivation Without Cause,ID,"deaktivasi tanpa alasan, penghentian akun, larangan platform, hapus pekerja tanpa banding",20,High,Mengizinkan platform menonaktifkan pekerja secara permanen tanpa alasan atau banding.,"Wajibkan alasan tertulis, pemberitahuan, dan proses banding sebelum deaktivasi.",Seluruh sumber penghasilan pekerja dapat diputus sewenang-wenang seketika.
1183,Dangerous,Unilateral Algorithmic Pay Change,EN,"algorithmic pay change, change rates, opaque pay algorithm, unilateral rate cut gig",20,High,Lets the platform change pay rates via an opaque algorithm at any time.,Disclose pay logic and require notice for material rate changes.,Earnings can drop without explanation through hidden algorithm changes.
1184,Dangerous,Unilateral Algorithmic Pay Change,FR,"modification algorithmique unilatérale de la rémunération, baisse de taux",20,High,Permet à la plateforme de changer les taux de rémunération via un algorithme opaque à tout moment.,Divulguer la logique de rémunération et exiger un préavis pour les changements majeurs.,Les revenus peuvent chuter sans explication via des changements d'algorithme cachés.
1185,Dangerous,Unilateral Algorithmic Pay Change,ID,"perubahan bayaran algoritmik sepihak, ubah tarif, algoritma bayaran tak transparan",20,High,Mengizinkan platform mengubah tarif bayaran lewat algoritma tak transparan kapan saja.,Ungkapkan logika bayaran dan wajibkan pemberitahuan untuk perubahan tarif yang material.,Penghasilan dapat turun tanpa penjelasan lewat perubahan algoritma tersembunyi.
1186,Dangerous,Excessive Attrition Penalty,EN,"attrition penalty, room block, unused rooms, event minimum, attrition charge",15,Medium,Charges heavy penalties if a room block or event minimum is not fully used.,Negotiate reasonable attrition allowances and resale credit for unused rooms.,Forecasting shortfalls trigger large penalties on rooms you did not need.
1187,Dangerous,Excessive Attrition Penalty,FR,"pénalité d'attrition excessive, bloc de chambres, minimum d'événement",15,Medium,Facture de lourdes pénalités si un bloc de chambres ou un minimum n'est pas pleinement utilisé.,Négocier des marges d'attrition raisonnables et un crédit de revente des chambres inutilisées.,Des prévisions insuffisantes déclenchent de fortes pénalités sur des chambres inutiles.
1188,Dangerous,Excessive Attrition Penalty,ID,"denda atrisi berlebihan, blok kamar, kamar tak terpakai, minimum acara",15,Medium,Mengenakan denda berat jika blok kamar atau minimum acara tak terpakai penuh.,Negosiasikan kelonggaran atrisi yang wajar dan kredit penjualan ulang untuk kamar tak terpakai.,Kekurangan prakiraan memicu denda besar atas kamar yang tak Anda butuhkan.
1189,Dangerous,Full-Value Cancellation Penalty,EN,"cancellation penalty, full value, no refund cancel, 100% cancellation fee",20,High,Charges the full contract value for any cancellation regardless of timing.,Use a sliding cancellation scale based on notice and resold inventory.,"Even early, mitigable cancellations incur the entire contract cost."
1190,Dangerous,Full-Value Cancellation Penalty,FR,"pénalité d'annulation à pleine valeur, frais d'annulation de 100%",20,High,"Facture la valeur totale du contrat pour toute annulation, quel qu'en soit le moment.",Utiliser une échelle d'annulation dégressive selon le préavis et la revente.,Même des annulations précoces et atténuables coûtent l'intégralité du contrat.
1191,Dangerous,Full-Value Cancellation Penalty,ID,"denda pembatalan nilai penuh, tanpa pengembalian batal, biaya pembatalan 100%",20,High,Mengenakan nilai kontrak penuh untuk pembatalan apa pun terlepas dari waktunya.,Gunakan skala pembatalan menurun berdasarkan pemberitahuan dan inventaris yang terjual ulang.,Bahkan pembatalan dini yang bisa dimitigasi dikenai seluruh biaya kontrak.
1192,Dangerous,Special Assessment Without Cap,EN,"special assessment, uncapped assessment, surprise levy, HOA assessment, mandatory contribution",20,High,Allows unlimited special assessments levied on owners at the board's discretion.,Cap special assessments per year and require owner approval above a threshold.,"Owners face sudden, unbounded financial demands they cannot refuse."
1193,Dangerous,Special Assessment Without Cap,FR,"cotisation spéciale sans plafond, prélèvement surprise, contribution obligatoire",20,High,Autorise des cotisations spéciales illimitées prélevées sur les propriétaires à la discrétion du conseil.,Plafonner les cotisations spéciales annuelles et exiger l'accord des propriétaires au-delà d'un seuil.,Les propriétaires subissent des demandes financières soudaines et sans limite.
1194,Dangerous,Special Assessment Without Cap,ID,"iuran khusus tanpa batas, pungutan mendadak, kontribusi wajib, iuran perhimpunan",20,High,Mengizinkan iuran khusus tanpa batas yang dibebankan ke pemilik atas kebijakan pengurus.,Batasi iuran khusus per tahun dan wajibkan persetujuan pemilik di atas ambang tertentu.,Pemilik menghadapi tuntutan keuangan mendadak tanpa batas yang tak bisa ditolak.
1195,Dangerous,Unilateral Governing Document Amendment,EN,"governing document amendment, change bylaws, unilateral rules change, amend covenants",20,High,Lets the board change binding rules and covenants without member approval.,Require a supermajority member vote for any governing-document change.,The rules you agreed to can be rewritten against your interests.
1196,Dangerous,Unilateral Governing Document Amendment,FR,"modification unilatérale des statuts, changement du règlement",20,High,Permet au conseil de modifier les règles et covenants contraignants sans l'accord des membres.,Exiger un vote des membres à la supermajorité pour toute modification des statuts.,Les règles que vous avez acceptées peuvent être réécrites contre vos intérêts.
1197,Dangerous,Unilateral Governing Document Amendment,ID,"amandemen dokumen tata kelola sepihak, ubah anggaran dasar, ubah kovenan",20,High,Mengizinkan pengurus mengubah aturan dan kovenan yang mengikat tanpa persetujuan anggota.,Wajibkan suara mayoritas khusus anggota untuk setiap perubahan dokumen tata kelola.,Aturan yang Anda setujui dapat ditulis ulang bertentangan dengan kepentingan Anda.
1198,Dangerous,Forced Ramp-Down Without Compensation,EN,"ramp-down, volume reduction, no compensation, idle capacity, stranded staffing",15,Medium,Lets the client cut outsourced volumes sharply without compensating for stranded cost.,Provide notice and recovery of stranded transition or staffing costs.,You carry idle capacity and staffing after sudden volume cuts.
1199,Dangerous,Forced Ramp-Down Without Compensation,FR,"réduction forcée d'activité sans compensation, capacité inactive",15,Medium,Permet au client de réduire fortement les volumes externalisés sans compenser les coûts échoués.,Prévoir un préavis et le recouvrement des coûts de transition ou de personnel échoués.,Vous supportez une capacité et un personnel inactifs après des coupes soudaines.
1200,Dangerous,Forced Ramp-Down Without Compensation,ID,"ramp-down paksa tanpa kompensasi, pengurangan volume, kapasitas menganggur, staf terdampar",15,Medium,Mengizinkan klien memangkas volume alih daya secara tajam tanpa mengompensasi biaya terdampar.,Sediakan pemberitahuan dan pemulihan biaya transisi atau staf yang terdampar.,Anda menanggung kapasitas dan staf menganggur setelah pemangkasan volume mendadak.
1201,Dangerous,Mandatory Productivity Discount,EN,"productivity discount, mandatory savings, forced efficiency credit, annual price give-back",15,Medium,Forces automatic annual price give-backs labeled as productivity savings.,"Tie any discounts to actual, measured efficiency gains, shared fairly.",Margins erode each year regardless of real productivity improvements.
1202,Dangerous,Mandatory Productivity Discount,FR,"remise de productivité obligatoire, restitution annuelle de prix",15,Medium,Force des restitutions de prix annuelles automatiques présentées comme des gains de productivité.,"Lier toute remise à des gains d'efficacité réels et mesurés, partagés équitablement.","Les marges s'érodent chaque année, indépendamment des gains réels."
1203,Dangerous,Mandatory Productivity Discount,ID,"diskon produktivitas wajib, penghematan wajib, kredit efisiensi paksa, give-back harga tahunan",15,Medium,Memaksa pemberian kembali harga tahunan otomatis yang dilabeli penghematan produktivitas.,Kaitkan diskon pada peningkatan efisiensi nyata yang terukur dan dibagi secara adil.,Margin tergerus tiap tahun terlepas dari peningkatan produktivitas yang sebenarnya.
1204,Dangerous,Unilateral Designation of Key Personnel Lock,EN,"key personnel lock, named staff requirement, cannot reassign, personnel handcuff",15,Medium,Bars you from reassigning named staff even as business needs change.,Allow reasonable substitution of equivalently qualified personnel.,"Your workforce flexibility is frozen, raising cost and operational risk."
1205,Dangerous,Unilateral Designation of Key Personnel Lock,FR,"verrouillage unilatéral du personnel clé, interdiction de réaffecter",15,Medium,Vous interdit de réaffecter le personnel nommé même quand les besoins évoluent.,Autoriser une substitution raisonnable par un personnel de qualification équivalente.,"Votre flexibilité de main-d'œuvre est gelée, augmentant coûts et risques."
1206,Dangerous,Unilateral Designation of Key Personnel Lock,ID,"penguncian personel kunci sepihak, syarat staf bernama, tak bisa mengalihtugaskan",15,Medium,Melarang Anda mengalihtugaskan staf bernama bahkan saat kebutuhan bisnis berubah.,Izinkan penggantian wajar dengan personel berkualifikasi setara.,"Fleksibilitas tenaga kerja Anda dibekukan, menaikkan biaya dan risiko operasional."
1207,Dangerous,Mandatory Benchmarking with Forced Price Cut,EN,"benchmarking forced cut, market benchmark, mandatory reduction, one-way benchmark",15,Medium,"Uses benchmarking only to force price cuts, never allowing increases.",Make benchmarking two-way so prices can adjust up or down to market.,Pricing only ratchets downward regardless of true market movement.
